,Year,CompanyName,Country,Industry(Exiobase),EnvironmentalIntensity(Sales),Env_intensity,industry_avg,Industry_indicator,Environmental_Growth,Ind_Yearavg
1183,2014, ING GROEP N.V. , Netherlands ," Financial intermediation, except insurance and pension funding (65) ",-0.0005,-0.0005,-0.020071518,1,,-0.032863057
1184,2014, INMOBILIARIA COLONIAL SOCIMI SA , Spain ," Financial intermediation, except insurance and pension funding (65) ",-0.0433,-0.0433,-0.020071518,-1,,-0.032863057
1185,2014, INTERNATIONAL PERSONAL FINANCE PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0077,-0.0077,-0.020071518,1,1.315789474,-0.032863057
1186,2014, INTU PROPERTIES PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0146,-0.0146,-0.020071518,1,6.569343066,-0.032863057
1187,2014, INVESTEC PLC , South Africa ," Financial intermediation, except insurance and pension funding (65) ",-0.0026,-0.0026,-0.020071518,1,13.04347826,-0.032863057
1188,2014, IP GROUP PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0007,-0.0007,-0.020071518,1,,-0.032863057
1189,2014, IRON MOUNTAIN INCORPORATED , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0308,-0.0308,-0.020071518,-1,1.986754967,-0.032863057
1190,2014, ITAU UNIBANCO HOLDING S.A. , Brazil ," Financial intermediation, except insurance and pension funding (65) ",-0.0007,-0.0007,-0.020071518,1,0,-0.032863057
1191,2014, JANUS HENDERSON GROUP PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",0.0011,0.0011,-0.020071518,1,-283.3333333,-0.032863057
1192,2014, JAPAN REAL ESTATE INVESTMENT CORP , Japan ," Financial intermediation, except insurance and pension funding (65) ",-0.0741,-0.0741,-0.020071518,-1,9.292035398,-0.032863057
1193,2014, JPMORGAN CHASE & CO. , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0032,-0.0032,-0.020071518,1,-3.03030303,-0.032863057
1194,2014, JULIUS BAER GRUPPE AG , Switzerland ," Financial intermediation, except insurance and pension funding (65) ",-0.0007,-0.0007,-0.020071518,1,16.66666667,-0.032863057
1195,2014, KB FINANCIAL GROUP INCORPORATION , South Korea ," Financial intermediation, except insurance and pension funding (65) ",-0.0026,-0.0026,-0.020071518,1,4,-0.032863057
1196,2014, KEYCORP , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0052,-0.0052,-0.020071518,1,-17.46031746,-0.032863057
1197,2014, KIMCO REALTY CORPORATION , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0294,-0.0294,-0.020071518,-1,-20.32520325,-0.032863057
1198,2014, KIWI PROPERTY GROUP LTD , New Zealand ," Financial intermediation, except insurance and pension funding (65) ",-0.0123,-0.0123,-0.020071518,1,-22.15189873,-0.032863057
1199,2014, KLCC PROPERTY HOLDINGS BHD , Malaysia ," Financial intermediation, except insurance and pension funding (65) ",-0.1089,-0.1089,-0.020071518,-1,,-0.032863057
1200,2014, KLEPIERRE SA , France ," Financial intermediation, except insurance and pension funding (65) ",-0.0122,-0.0122,-0.020071518,1,-29.06976744,-0.032863057
1201,2014, KOTAK MAHINDRA BANK LIMITED , India ," Financial intermediation, except insurance and pension funding (65) ",-0.0018,-0.0018,-0.020071518,1,20,-0.032863057
1202,2014, LAND SECURITIES GROUP PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0186,-0.0186,-0.020071518,1,264.7058824,-0.032863057
1203,2014, LLOYDS BANKING GROUP PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0015,-0.0015,-0.020071518,1,7.142857143,-0.032863057
1204,2014, LONDONMETRIC PROPERTY PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0116,-0.0116,-0.020071518,1,,-0.032863057
1205,2014, MACERICH CO , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0473,-0.0473,-0.020071518,-1,-64.70149254,-0.032863057
1206,2014, MACQUARIE GROUP LIMITED , Australia ," Financial intermediation, except insurance and pension funding (65) ",-0.0012,-0.0012,-0.020071518,1,-150,-0.032863057
1207,2014, MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD , India ," Financial intermediation, except insurance and pension funding (65) ",-0.0010,-0.001,-0.020071518,1,-37.5,-0.032863057
1208,2014, MCKAY SECURITIES PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0088,-0.0088,-0.020071518,1,,-0.032863057
1209,2014, MIRAE ASSET DAEWOO CO LTD , South Korea ," Financial intermediation, except insurance and pension funding (65) ",-0.0027,-0.0027,-0.020071518,1,-74.03846154,-0.032863057
1210,2014, MIRVAC GROUP , Australia ," Financial intermediation, except insurance and pension funding (65) ",-0.0207,-0.0207,-0.020071518,-1,-2.816901408,-0.032863057
1211,2014, MIZUHO FINANCIAL GROUP INC , Japan ," Financial intermediation, except insurance and pension funding (65) ",-0.0037,-0.0037,-0.020071518,1,27.5862069,-0.032863057
1212,2014, MORGAN STANLEY , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0024,-0.0024,-0.020071518,1,-7.692307692,-0.032863057
1213,2014, NATIONAL AUSTRALIA BANK LIMITED , Australia ," Financial intermediation, except insurance and pension funding (65) ",0.0007,0.0007,-0.020071518,1,16.66666667,-0.032863057
1214,2014, NEDBANK GROUP LIMITED , South Africa ," Financial intermediation, except insurance and pension funding (65) ",-0.0088,-0.0088,-0.020071518,1,-5.376344086,-0.032863057
1215,2014, NORTHERN TRUST CORPORATION , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0032,-0.0032,-0.020071518,1,-13.51351351,-0.032863057
1216,2014, ORIX CORPORATION , Japan ," Financial intermediation, except insurance and pension funding (65) ",-0.0123,-0.0123,-0.020071518,1,-10.2189781,-0.032863057
1217,2014, PARAGON BANKING GROUP PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0018,-0.0018,-0.020071518,1,20,-0.032863057
1218,2014, PNC FINANCIAL SERVICES GROUP INCORPORATED , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0086,-0.0086,-0.020071518,1,1.176470588,-0.032863057
1219,2014, PROVIDENT FINANCIAL PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0008,-0.0008,-0.020071518,1,-20,-0.032863057
1220,2014, RATHBONE BROTHERS PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",0.0012,0.0012,-0.020071518,1,-7.692307692,-0.032863057
1221,2014, RDI REIT PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0157,-0.0157,-0.020071518,1,,-0.032863057
1222,2014, REDEFINE PROPERTIES LIMITED , South Africa ," Financial intermediation, except insurance and pension funding (65) ",-0.0212,-0.0212,-0.020071518,-1,-48.29268293,-0.032863057
1223,2014, REGENCY CENTERS CORPORATION , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0394,-0.0394,-0.020071518,-1,14.20289855,-0.032863057
1224,2014, RESONA HOLDINGS INC , Japan ," Financial intermediation, except insurance and pension funding (65) ",-0.0036,-0.0036,-0.020071518,1,16.12903226,-0.032863057
1225,2014, ROYAL BANK OF SCOTLAND GROUP PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0044,-0.0044,-0.020071518,1,18.91891892,-0.032863057
1226,2014, SAFESTORE HOLDINGS PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0181,-0.0181,-0.020071518,1,17.53246753,-0.032863057
1227,2014, SAMSUNG SECURITIES CO LTD , South Korea ," Financial intermediation, except insurance and pension funding (65) ",-0.0014,-0.0014,-0.020071518,1,-17.64705882,-0.032863057
1228,2014, SCENTRE GROUP , Australia ," Financial intermediation, except insurance and pension funding (65) ",-0.0775,-0.0775,-0.020071518,-1,,-0.032863057
1229,2014, SCHRODERS PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0007,-0.0007,-0.020071518,1,16.66666667,-0.032863057
1230,2014, SEGRO PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0309,-0.0309,-0.020071518,-1,26.63934426,-0.032863057
1231,2014, SHAFTESBURY PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0034,-0.0034,-0.020071518,1,30.76923077,-0.032863057
1232,2014, SHINHAN FINANCIAL GROUP COMPANY LIMITED , South Korea ," Financial intermediation, except insurance and pension funding (65) ",-0.0014,-0.0014,-0.020071518,1,0,-0.032863057
1233,2014," SIMON PROPERTY GROUP, INC. ", United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0335,-0.0335,-0.020071518,-1,8.414239482,-0.032863057
1234,2014, SKANDINAVISKA ENSKILDA BANKEN , Sweden ," Financial intermediation, except insurance and pension funding (65) ",-0.0003,-0.0003,-0.020071518,1,0,-0.032863057
1235,2014, SL GREEN REALTY CORP. , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0272,-0.0272,-0.020071518,-1,-19.28783383,-0.032863057
1236,2014, STANDARD BANK GROUP LIMITED , South Africa ," Financial intermediation, except insurance and pension funding (65) ",-0.0087,-0.0087,-0.020071518,1,-29.83870968,-0.032863057
1237,2014, STANDARD CHARTERED PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0045,-0.0045,-0.020071518,1,-10,-0.032863057
1238,2014, STATE STREET CORP , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0021,-0.0021,-0.020071518,1,-16,-0.032863057
1239,2014, STOCKLAND CORPORATION LTD , Australia ," Financial intermediation, except insurance and pension funding (65) ",-0.0350,-0.035,-0.020071518,-1,21.95121951,-0.032863057
1240,2014, SVENSKA HANDELSBANKEN AB , Sweden ," Financial intermediation, except insurance and pension funding (65) ",-0.0004,-0.0004,-0.020071518,1,0,-0.032863057
1241,2014, SWEDBANK AB , Sweden ," Financial intermediation, except insurance and pension funding (65) ",-0.0010,-0.001,-0.020071518,1,0,-0.032863057
1242,2014, SYDBANK AS , Denmark ," Financial intermediation, except insurance and pension funding (65) ",-0.0010,-0.001,-0.020071518,1,-16.66666667,-0.032863057
1243,2014, THE LINK REAL ESTATE INVESTMENT TRUST , Hong Kong ," Financial intermediation, except insurance and pension funding (65) ",-0.0658,-0.0658,-0.020071518,-1,-1.349325337,-0.032863057
1244,2014, TP ICAP PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0032,-0.0032,-0.020071518,1,33.33333333,-0.032863057
1245,2014, U.S. BANCORP , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0057,-0.0057,-0.020071518,1,-3.389830508,-0.032863057
1246,2014, UBS GROUP AG , Switzerland ," Financial intermediation, except insurance and pension funding (65) ",-0.0010,-0.001,-0.020071518,1,-9.090909091,-0.032863057
1247,2014, UNITE GROUP PLC (THE) , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.1137,-0.1137,-0.020071518,-1,7.772511848,-0.032863057
1248,2014, UNITED OVERSEAS BANK LIMITED , Singapore ," Financial intermediation, except insurance and pension funding (65) ",-0.0018,-0.0018,-0.020071518,1,,-0.032863057
1249,2014, UNITED URBAN INVESTMENT CORPORATION , Japan ," Financial intermediation, except insurance and pension funding (65) ",-0.0703,-0.0703,-0.020071518,-1,,-0.032863057
1250,2014, VALIANT HOLDING AG , Switzerland ," Financial intermediation, except insurance and pension funding (65) ",-0.0010,-0.001,-0.020071518,1,,-0.032863057
1251,2014, VENTAS INCORPORATED , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0562,-0.0562,-0.020071518,-1,17.8197065,-0.032863057
1252,2014, VORNADO REALTY TRUST , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0507,-0.0507,-0.020071518,-1,3.469387755,-0.032863057
1253,2014, WELLS FARGO & COMPANY , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0056,-0.0056,-0.020071518,1,-12.5,-0.032863057
1254,2014, WELLTOWER INC , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0159,-0.0159,-0.020071518,1,-5.357142857,-0.032863057
1255,2014, WERELDHAVE N.V. , Netherlands ," Financial intermediation, except insurance and pension funding (65) ",-0.0142,-0.0142,-0.020071518,1,-40.83333333,-0.032863057
1256,2014, WESTPAC BANKING CORPORATION , Australia ," Financial intermediation, except insurance and pension funding (65) ",-0.0020,-0.002,-0.020071518,1,5.263157895,-0.032863057
1257,2014, WEYERHAEUSER CO , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.1597,-0.1597,-0.020071518,-1,14.1529664,-0.032863057
1258,2014, WORKSPACE GROUP PLC , United Kingdom ," Financial intermediation, except insurance and pension funding (65) ",-0.0414,-0.0414,-0.020071518,-1,0.485436893,-0.032863057
1259,2014, YES BANK LIMITED , India ," Financial intermediation, except insurance and pension funding (65) ",-0.0042,-0.0042,-0.020071518,1,-17.64705882,-0.032863057
1260,2015, AAREAL BANK AG , Germany ," Financial intermediation, except insurance and pension funding (65) ",-0.0022,-0.0022,-0.020071518,1,144.4444444,-0.013258678
1261,2015, ABSA GROUP LTD , South Africa ," Financial intermediation, except insurance and pension funding (65) ",-0.0098,-0.0098,-0.020071518,1,-15.51724138,-0.013258678
1262,2015, ALPHA BANK SA , Greece ," Financial intermediation, except insurance and pension funding (65) ",-0.0060,-0.006,-0.020071518,1,22.44897959,-0.013258678
1263,2015, ATTACQ , South Africa ," Financial intermediation, except insurance and pension funding (65) ",-0.5301,-0.5301,-0.020071518,-1,,-0.013258678
1264,2015, AVANZA BANK HOLDING AB , Sweden ," Financial intermediation, except insurance and pension funding (65) ",-0.0002,-0.0002,-0.020071518,1,0,-0.013258678
1265,2015, AXIS BANK LIMITED , India ," Financial intermediation, except insurance and pension funding (65) ",-0.0062,-0.0062,-0.020071518,1,,-0.013258678
1266,2015, BANCO BILBAO VIZCAYA ARGENTARIA SA , Spain ," Financial intermediation, except insurance and pension funding (65) ",-0.0050,-0.005,-0.020071518,1,8.695652174,-0.013258678
1267,2015, BANCO BRADESCO S.A. , Brazil ," Financial intermediation, except insurance and pension funding (65) ",-0.0006,-0.0006,-0.020071518,1,,-0.013258678
1268,2015," BANCO COMERCIAL PORTUGUES, S.A. ", Portugal ," Financial intermediation, except insurance and pension funding (65) ",-0.0059,-0.0059,-0.020071518,1,11.32075472,-0.013258678
1269,2015, BANCO DO BRASIL SA , Brazil ," Financial intermediation, except insurance and pension funding (65) ",-0.0008,-0.0008,-0.020071518,1,14.28571429,-0.013258678
1270,2015, BANCO SANTANDER SA , Spain ," Financial intermediation, except insurance and pension funding (65) ",-0.0009,-0.0009,-0.020071518,1,0,-0.013258678
1271,2015, BANK MILLENNIUM SA , Poland ," Financial intermediation, except insurance and pension funding (65) ",-0.0135,-0.0135,-0.020071518,1,-5.594405594,-0.013258678
1272,2015, BANK OF AMERICA CORPORATION , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0050,-0.005,-0.020071518,1,-9.090909091,-0.013258678
1273,2015, BANK OF NEW YORK MELLON CORP. , United States ," Financial intermediation, except insurance and pension funding (65) ",-0.0029,-0.0029,-0.020071518,1,-29.26829268,-0.013258678
1274,2015, BANK OF PIRAEUS S.A. , Greece ," Financial intermediation, except insurance and pension funding (65) ",-0.0056,-0.0056,-0.020071518,1,27.27272727,-0.013258678
1275,2015, BANK OF QUEENSLAND LIMITED , Australia ," Financial intermediation, except insurance and pension funding (65) ",-0.0008,-0.0008,-0.020071518,1,,-0.013258678
